day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
13,Purple,5,7,39.07992096000001,12,12,55,447.0,59,20,0
13,White,2,9,6.1016583538799996,11,9,42,67.0,45,21,10
13,Pink,1,13,2.6807917945571345,10,8,45,23.5,48,19,0
13,Red,6,13,35.97293699113494,13,13,47,1400.0,49,18,10
13,Yellow,3,15,20.237370059026862,9,9,40,1380.0,40,20,10
13,Blue,7,12,41.874125958,10,10,49,332.0,52,15,10
13,Green,3,16,6.267311133580028,9,7,47,213.0,50,16,0
13,Orange,7,12,9.97002999,6,6,32,143.0,34,16,10
14,Purple,5,7,39.07992096000001,12,12,64,447.0,68,21,0
14,White,2,9,6.1016583538799996,11,9,49,67.0,52,22,10
14,Pink,1,13,2.6807917945571345,10,8,52,23.5,55,20,0
14,Red,6,13,35.97293699113494,13,13,57,1400.0,59,19,10
14,Yellow,3,16,20.217132688967833,9,9,44,1380.0,44,21,10
14,Blue,7,12,41.874125958,10,10,53,332.0,56,16,10
14,Green,3,16,6.267311133580028,9,7,53,213.0,56,17,0
14,Orange,7,11,9.97002999,6,6,40,143.0,42,17,10
15,Purple,5,7,39.07992096000001,12,12,73,447.0,77,22,0
15,White,2,9,6.1016583538799996,11,9,57,67.0,60,23,10
15,Pink,1,14,2.678111002762577,10,8,63,23.5,66,21,0
15,Red,6,12,35.97293699113494,13,13,64,1400.0,66,23,10
15,Yellow,3,17,20.196915556278867,9,9,54,1380.0,53,23,10
15,Blue,7,12,41.874125958,10,10,64,332.0,66,18,10
15,Green,3,16,6.267311133580028,9,7,64,213.0,66,18,0
15,Orange,7,11,9.97002999,6,6,46,143.0,47,18,10
