day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
12,Orange,7,32,11.383887529794658,13,13,24,143.0,54,15,10
13,Purple,5,25,51.10289165652338,26,26,56,447.0,98,22,0
13,White,2,18,6.709817354181984,16,14,55,67.0,72,23,10
13,Pink,1,19,3.0159879659286415,16,14,50,23.5,70,19,0
13,Red,6,22,36.4727910092101,14,14,30,1400.0,37,20,10
13,Yellow,3,19,27.209598777779593,24,24,47,1380.0,80,15,10
13,Blue,7,27,50.78961418860558,20,20,56,332.0,86,24,10
13,Green,3,24,9.69883443737944,31,29,36,213.0,85,14,10
13,Orange,7,33,11.372503642264864,13,13,29,143.0,59,16,10
14,Purple,5,26,52.07282454016419,27,27,64,447.0,108,23,0
14,White,2,18,6.709817354181984,16,14,61,67.0,78,24,10
14,Pink,1,22,3.012971977962713,16,14,59,23.5,81,20,0
14,Red,6,24,36.43631821820089,14,14,32,1400.0,39,23,10
14,Yellow,3,22,27.182389179001813,24,24,53,1380.0,88,16,10
14,Blue,7,31,50.73882457441698,20,20,62,332.0,95,25,10
14,Green,3,25,9.882918315000904,32,30,44,213.0,95,15,10
14,Orange,7,35,11.361131138622598,13,12,32,143.0,65,14,10
15,Purple,5,26,52.07282454016419,27,27,71,447.0,115,23,0
15,White,2,19,6.703107536827802,16,14,66,67.0,83,25,10
15,Pink,1,23,3.0701581861044454,17,15,64,23.5,88,21,0
15,Red,6,27,36.39988189998269,14,14,35,1400.0,44,25,10
15,Yellow,3,23,27.698310925619268,25,25,61,1380.0,98,18,10
15,Blue,7,32,52.73588441413621,22,22,69,332.0,106,26,10
15,Green,3,26,10.271906026712015,34,32,49,213.0,104,16,10
15,Orange,7,35,11.361131138622598,13,12,37,143.0,70,15,10
