day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
7,Pink,1,4,2.6,8,6,12,23.5,12,14,0
7,Red,6,10,34.0,10,10,24,1400.0,26,10,10
7,Yellow,3,7,20.0,8,8,20,1380.0,18,8,10
7,Blue,7,11,41.958,10,10,20,332.0,21,11,10
7,Green,3,6,6.2,8,6,11,213.0,9,6,0
7,Orange,7,9,9.390191409,2,2,0,143.0,0,8,10
8,Purple,5,13,37.33758828531521,10,10,15,447.0,10,20,0
8,White,2,6,5.880599999999999,8,6,22,67.0,22,12,10
8,Pink,1,4,2.6,8,6,13,23.5,13,16,0
8,Red,6,10,34.0,10,10,27,1400.0,30,10,10
8,Yellow,3,7,19.8,7,7,22,1380.0,19,8,10
8,Blue,7,11,41.958,10,10,24,332.0,24,12,10
8,Green,3,6,6.2,8,6,12,213.0,10,7,0
8,Orange,7,10,9.09937718106327,0,0,0,143.0,0,8,10
9,Purple,5,14,37.300250697029895,10,10,16,447.0,10,22,0
9,White,2,6,5.880599999999999,8,6,22,67.0,22,13,10
9,Pink,1,4,2.6,8,6,14,23.5,14,17,0
9,Red,6,10,34.0,10,10,29,1400.0,33,10,10
9,Yellow,3,7,19.8,7,7,23,1380.0,20,8,10
9,Blue,7,11,41.958,10,10,25,332.0,25,12,10
9,Green,3,6,6.2,8,6,12,213.0,10,7,0
9,Orange,7,10,9.09937718106327,0,0,0,143.0,0,8,10
10,Purple,5,15,37.262950446332866,10,10,17,447.0,10,24,0
10,White,2,6,5.880599999999999,8,6,23,67.0,23,13,10
10,Pink,1,4,2.6,8,6,15,23.5,15,18,0
10,Red,6,10,34.0,10,10,29,1400.0,34,10,10
10,Yellow,3,7,19.8,7,7,25,1380.0,22,8,10
10,Blue,7,11,41.958,10,10,26,332.0,26,12,10
10,Green,3,6,6.2,8,6,12,213.0,10,7,0
10,Orange,7,11,9.090277803882206,0,0,0,143.0,0,9,10
11,Purple,5,16,37.22568749588653,10,10,18,447.0,10,26,0
11,White,2,6,5.880599999999999,8,6,25,67.0,25,13,10
11,Pink,1,4,2.6,8,6,16,23.5,16,19,0
11,Red,6,10,34.0,10,10,31,1400.0,36,10,10
11,Yellow,3,7,19.8,7,7,27,1380.0,24,8,10
11,Blue,7,11,41.958,10,10,28,332.0,28,12,10
11,Green,3,6,6.2,8,6,12,213.0,10,7,0
11,Orange,7,11,9.090277803882206,0,0,0,143.0,0,9,10
12,Purple,5,17,37.18846180839065,10,10,19,447.0,10,28,0
12,White,2,7,5.874719399999999,8,6,27,67.0,27,14,10
12,Pink,1,4,2.6,8,6,17,23.5,17,20,0
12,Red,6,10,34.0,10,10,33,1400.0,38,10,10
12,Yellow,3,7,19.8,7,7,29,1380.0,26,8,10
12,Blue,7,11,41.958,10,10,30,332.0,30,12,10
12,Green,3,6,6.2,8,6,12,213.0,10,7,0
12,Orange,7,11,9.090277803882206,0,0,0,143.0,0,9,10
13,Purple,5,18,37.15127334658226,10,10,20,447.0,10,30,0
13,White,2,8,5.868844680599999,8,6,29,67.0,29,15,10
13,Pink,1,5,2.5974,8,6,18,23.5,18,22,0
13,Red,6,10,34.0,10,10,36,1400.0,41,10,10
13,Yellow,3,7,19.8,7,7,32,1380.0,29,8,10
13,Blue,7,11,41.958,10,10,32,332.0,32,12,10
13,Green,3,6,6.2,8,6,12,213.0,10,7,0
13,Orange,7,11,9.090277803882206,0,0,0,143.0,0,9,10
14,Purple,5,19,37.11412207323568,10,10,21,447.0,10,32,0
14,White,2,8,5.868844680599999,8,6,31,67.0,31,15,10
14,Pink,1,6,2.5948026,8,6,19,23.5,19,24,0
14,Red,6,10,34.0,10,10,39,1400.0,44,10,10
14,Yellow,3,7,19.8,7,7,35,1380.0,32,8,10
14,Blue,7,11,41.958,10,10,34,332.0,34,12,10
14,Green,3,6,6.2,8,6,12,213.0,10,7,0
14,Orange,7,11,9.090277803882206,0,0,0,143.0,0,9,10
15,Purple,5,20,37.07700795116244,10,10,22,447.0,10,34,0
15,White,2,8,5.868844680599999,8,6,33,67.0,33,15,10
15,Pink,1,6,2.5948026,8,6,20,23.5,20,25,0
15,Red,6,10,34.0,10,10,42,1400.0,47,10,10
15,Yellow,3,7,19.8,7,7,38,1380.0,35,8,10
15,Blue,7,11,41.958,10,10,36,332.0,36,12,10
15,Green,3,6,6.2,8,6,12,213.0,10,7,0
15,Orange,7,11,9.090277803882206,0,0,0,143.0,0,9,10
