day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
12,Green,3,37,6.947365716722445,14,12,9,213.0,46,12,0
12,Orange,7,12,8.926219888849083,6,2,1,142.714143,3,12,0
13,Purple,5,15,67.05434519912816,45,42,85,446.106447,140,59,0
13,White,2,20,5.916543821994004,10,7,54,67.0,54,42,0
13,Pink,1,25,3.464422150264935,23,21,20,23.5,68,8,0
13,Red,6,32,35.02145157458755,12,12,32,1400.0,46,27,10
13,Yellow,3,26,36.6205374935165,39,39,27,1380.0,98,27,10
13,Blue,7,25,59.211181768453116,28,27,34,332.0,72,20,10
13,Green,3,39,7.0863130310568945,15,13,9,213.0,50,12,0
13,Orange,7,13,8.917293668960234,6,2,0,142.714143,1,13,0
14,Purple,5,16,71.08744895251633,48,45,92,446.106447,150,65,0
14,White,2,21,5.910627278172011,10,7,57,67.0,57,43,0
14,Pink,1,27,3.46095772811467,23,21,20,23.5,70,8,0
14,Red,6,33,34.986430123012966,12,12,33,1400.0,47,28,10
14,Yellow,3,27,38.823145345067246,42,42,30,1380.0,107,28,10
14,Blue,7,26,61.54171019838673,30,29,39,332.0,80,23,10
14,Green,3,40,7.079226718025837,15,13,9,213.0,50,13,0
14,Orange,7,14,8.908376375291274,6,2,1,142.714143,2,13,0
15,Purple,5,16,75.43856952800193,51,48,94,446.106447,157,67,0
15,White,2,22,5.904716650893839,10,7,62,67.0,60,48,0
15,Pink,1,30,3.5971796399101725,25,23,22,23.5,79,8,0
15,Red,6,35,34.95144369288995,12,12,35,1400.0,50,29,10
15,Yellow,3,28,41.15823299292278,45,45,31,1380.0,115,29,10
15,Blue,7,27,63.96396729511116,32,31,40,332.0,86,24,10
15,Green,3,43,7.079226718025837,15,13,9,213.0,53,14,0
15,Orange,7,15,8.899467998915982,6,1,1,142.714143,2,11,0
