day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
13,Yellow,3,8,20.3796,9,9,47,1380.0,46,40,10
13,Blue,7,15,41.79041958020996,10,10,33,332.0,32,43,10
13,Green,3,6,6.444029520000001,10,8,22,213.0,24,11,0
13,Orange,7,11,9.95009990004999,6,6,7,143.0,6,20,10
14,Purple,5,16,37.97020124580427,11,11,49,447.0,19,53,0
14,White,2,6,6.0,10,8,50,67.0,27,43,10
14,Pink,1,4,2.6,8,6,13,23.5,13,18,0
14,Red,6,12,35.302888173599996,12,12,14,1400.0,14,11,10
14,Yellow,3,8,20.3796,9,9,50,1380.0,49,43,10
14,Blue,7,15,41.79041958020996,10,10,35,332.0,34,46,10
14,Green,3,6,6.444029520000001,10,8,23,213.0,25,11,0
14,Orange,7,11,9.95009990004999,6,6,7,143.0,6,20,10
15,Purple,5,17,37.93223104455846,11,11,52,447.0,19,57,0
15,White,2,6,6.0,10,8,53,67.0,28,46,10
15,Pink,1,4,2.6,8,6,13,23.5,13,19,0
15,Red,6,12,35.302888173599996,12,12,14,1400.0,14,11,10
15,Yellow,3,8,20.3796,9,9,53,1380.0,52,46,10
15,Blue,7,16,41.74862916062975,10,10,37,332.0,36,49,10
15,Green,3,6,6.444029520000001,10,8,24,213.0,26,11,0
15,Orange,7,11,9.95009990004999,6,6,7,143.0,6,20,10
