day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
13,Purple,5,17,22.00308714901808,10,0,36,71.0208594193017,89,44,0
13,White,2,37,5.9521676644196635,10,8,36,67.0,51,37,10
13,Pink,1,25,2.5896155896026,8,6,35,23.5,39,35,0
13,Red,6,27,33.72895009837809,10,8,13,1400.0,25,19,10
13,Yellow,3,39,19.96002,8,8,15,1380.0,62,23,10
13,Blue,7,38,41.70688053146912,10,10,20,332.0,40,21,10
13,Green,3,41,6.138278257300438,8,6,6,213.0,35,12,0
13,Orange,7,15,9.821521870514506,6,4,0,143.0,4,17,10
14,Purple,5,21,21.981084061869062,10,0,40,71.0208594193017,96,48,0
14,White,2,40,5.946215496755244,10,8,41,67.0,57,42,10
14,Pink,1,27,2.5896155896026,8,6,37,23.5,41,37,0
14,Red,6,29,33.695221148279714,10,8,14,1400.0,28,20,10
14,Yellow,3,43,19.94005998,8,8,17,1380.0,68,26,10
14,Blue,7,40,41.70688053146912,10,10,22,332.0,43,23,10
14,Green,3,44,6.132139979043138,8,6,6,213.0,39,13,0
14,Orange,7,15,9.821521870514506,6,4,0,143.0,4,17,10
15,Purple,5,25,21.95910297780719,10,0,44,71.0208594193017,103,52,0
15,White,2,44,5.940269281258488,10,8,43,67.0,61,45,10
15,Pink,1,30,2.587025974012997,8,6,40,23.5,46,40,0
15,Red,6,31,33.695221148279714,10,8,13,1400.0,33,20,10
15,Yellow,3,48,19.92011992002,8,8,19,1380.0,77,29,10
15,Blue,7,44,41.665173650937646,10,10,23,332.0,47,24,10
15,Green,3,47,6.126007839064094,8,6,6,213.0,41,13,0
15,Orange,7,15,9.821521870514506,6,4,0,143.0,3,18,10
