day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
13,White,2,1,4.550809232098304,9,0,1,65.46321691434,1,7,10
13,Pink,1,5,2.592205205192202,8,6,19,23.5,18,17,0
13,Red,6,8,32.518755613079996,11,6,7,1397.2014,2,9,10
13,Yellow,3,1,18.17401245892454,9,0,0,1374.48827448138,4,0,10
13,Blue,7,8,40.92306704772915,13,5,13,132.8,22,7,10
13,Green,3,7,6.12814572,7,4,19,213.0,16,3,0
13,Orange,7,0,8.818892819862098,6,0,2,142.428857428143,6,0,10
14,Purple,5,0,15.750793528649616,11,0,0,0.2865131146838017,37,0,0
14,White,2,0,4.509806440917098,9,0,1,65.39775369742566,5,3,10
14,Pink,1,6,2.592205205192202,8,2,9,23.5,0,17,0
14,Red,6,7,30.80020116456438,11,3,3,1395.8041985999998,1,8,10
14,Yellow,3,1,18.17401245892454,9,0,0,1374.48827448138,0,0,10
14,Blue,7,1,37.64922168391082,13,0,6,53.120000000000005,24,3,10
14,Green,3,6,6.12814572,7,4,21,213.0,19,3,0
14,Orange,7,0,8.105268012878858,6,0,2,56.97154297125721,8,0,0
15,Purple,5,0,14.7805446472848,12,1,1,0.11460524587352068,35,0,0
15,White,2,0,4.14902192564373,9,0,0,26.159101478970264,2,0,10
15,Pink,1,4,2.5662831531402803,8,0,5,23.4765,1,13,0
15,Red,6,0,26.298444540980736,12,0,0,223.105343104224,6,0,10
15,Yellow,3,0,16.552890547588472,9,0,0,549.2455144827594,4,0,10
15,Blue,7,1,37.64922168391082,13,0,0,53.120000000000005,0,3,10
15,Green,3,6,6.12814572,7,4,21,213.0,18,3,0
15,Orange,7,0,7.6846046030104445,6,0,0,56.91457142828595,3,0,0
