day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
13,Pink,1,4,2.652,9,7,15,23.5,16,14,0
13,Red,6,15,33.79650932050979,10,10,11,1400.0,7,11,10
13,Yellow,3,9,22.927788899992983,15,15,18,1380.0,30,14,10
13,Blue,7,11,44.52616526400001,13,13,20,332.0,24,14,10
13,Green,3,11,6.298741918710324,9,7,11,213.0,11,15,0
13,Orange,7,16,9.900448802097483,6,6,6,143.0,5,9,10
14,Purple,5,6,38.352000000000004,11,11,40,447.0,37,21,0
14,White,2,6,6.367248,13,11,29,67.0,35,12,10
14,Pink,1,5,2.6493480000000003,9,7,15,23.5,16,15,0
14,Red,6,15,33.79650932050979,10,10,11,1400.0,6,11,10
14,Yellow,3,9,22.927788899992983,15,15,18,1380.0,30,15,10
14,Blue,7,11,44.52616526400001,13,13,20,332.0,24,14,10
14,Green,3,12,6.292443176791614,9,7,11,213.0,11,16,0
14,Orange,7,17,9.890548353295385,6,6,6,143.0,5,9,10
15,Purple,5,6,38.352000000000004,11,11,40,447.0,38,21,0
15,White,2,6,6.367248,13,11,30,67.0,36,12,10
15,Pink,1,5,2.6493480000000003,9,7,15,23.5,16,15,0
15,Red,6,16,33.76271281118928,10,10,11,1400.0,5,11,10
15,Yellow,3,9,22.927788899992983,15,15,18,1380.0,30,15,10
15,Blue,7,12,44.481639098736004,13,13,20,332.0,24,15,10
15,Green,3,13,6.286150733614822,9,7,11,213.0,11,17,0
15,Orange,7,18,9.88065780494209,6,6,6,143.0,5,9,10
