day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
12,Orange,7,16,10.128813843356788,7,7,29,143.0,33,16,10
13,Purple,5,17,43.572210142845385,18,18,35,447.0,51,18,0
13,White,2,15,7.248403510630996,20,18,47,67.0,67,21,10
13,Pink,1,14,3.2646023684941454,20,18,42,23.5,66,20,0
13,Red,6,18,42.7764642014776,22,22,35,1400.0,55,14,10
13,Yellow,3,19,29.981542523569637,29,29,41,1380.0,82,17,10
13,Blue,7,21,61.72670519558458,30,30,36,332.0,76,17,10
13,Green,3,15,8.43497562111167,24,22,52,213.0,82,14,0
13,Orange,7,19,10.118685029513431,7,7,29,143.0,35,17,10
14,Purple,5,18,45.28719490518372,20,20,37,447.0,57,19,0
14,White,2,16,7.684371728916989,23,21,50,67.0,76,22,10
14,Pink,1,15,3.326564521448164,21,19,47,23.5,73,23,0
14,Red,6,18,45.39472602232164,25,25,36,1400.0,62,15,10
14,Yellow,3,20,31.78483612557394,32,32,43,1380.0,90,19,10
14,Blue,7,21,69.51429565625526,36,36,40,332.0,92,17,10
14,Green,3,16,8.766972887568375,26,24,56,213.0,90,15,0
14,Orange,7,19,10.118685029513431,7,7,29,143.0,35,18,10
15,Purple,5,18,49.020316201559005,24,24,39,447.0,67,19,0
15,White,2,17,8.475683143239491,28,26,57,67.0,93,25,10
15,Pink,1,17,3.8173558113097945,28,26,56,23.5,97,24,0
15,Red,6,18,46.302620542768075,26,26,39,1400.0,67,16,10
15,Yellow,3,21,32.38811231523733,33,33,47,1380.0,96,20,10
15,Blue,7,22,73.69535753811856,39,39,47,332.0,105,18,10
15,Green,3,17,9.294278182306591,29,27,65,213.0,105,16,0
15,Orange,7,20,10.108566344483917,7,7,32,143.0,38,19,10
