day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
13,Yellow,3,7,30.313326877958435,29,29,35,1380.0,75,19,10
13,Blue,7,9,41.916042,10,10,16,332.0,13,25,10
13,Green,3,6,8.18076833098981,22,20,8,213.0,34,6,0
13,Orange,7,17,9.890548353295385,6,6,6,143.0,5,23,10
14,Purple,5,0,37.6,10,10,23,447.0,22,22,0
14,White,2,0,5.994,10,8,27,67.0,28,21,0
14,Pink,1,0,2.652,9,7,22,23.5,24,10,0
14,Red,6,14,38.89932562496923,17,17,10,1400.0,20,10,10
14,Yellow,3,7,32.16874498950452,32,32,37,1380.0,83,20,10
14,Blue,7,9,41.916042,10,10,16,332.0,13,26,10
14,Green,3,6,8.511271371561799,24,22,8,213.0,38,6,0
14,Orange,7,18,9.88065780494209,6,6,6,143.0,5,24,10
15,Purple,5,0,37.6,10,10,24,447.0,23,23,0
15,White,2,0,5.994,10,8,28,67.0,29,22,0
15,Pink,1,0,2.652,9,7,23,23.5,25,11,0
15,Red,6,15,38.86042629934426,17,17,10,1400.0,20,10,10
15,Yellow,3,7,32.81211988929461,33,33,39,1380.0,87,21,10
15,Blue,7,9,41.916042,10,10,16,332.0,13,27,10
15,Green,3,6,8.681496798993035,25,23,8,213.0,40,6,0
15,Orange,7,19,9.870777147137147,6,6,6,143.0,5,25,10
