day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
12,Orange,7,17,9.890548353295385,6,6,9,143.0,9,15,10
13,Purple,5,24,41.8802481188441,16,16,55,447.0,66,16,0
13,White,2,16,6.303861283425759,13,11,47,67.0,58,21,10
13,Pink,1,16,2.672757458868055,10,8,42,23.5,48,14,0
13,Red,6,22,33.5942365368031,10,10,44,1400.0,40,19,10
13,Yellow,3,21,22.699540014967955,15,15,46,1380.0,51,18,10
13,Blue,7,12,45.37095428276032,14,14,33,332.0,48,17,10
13,Green,3,18,6.373498555762285,10,8,48,213.0,57,13,0
13,Orange,7,18,9.88065780494209,6,6,13,143.0,13,16,10
14,Purple,5,25,41.83836787072526,16,16,60,447.0,71,17,0
14,White,2,17,6.297557422142333,13,11,54,67.0,65,22,10
14,Pink,1,17,2.670084701409187,10,8,49,23.5,55,15,0
14,Red,6,23,33.5606423002663,10,10,47,1400.0,43,20,10
14,Yellow,3,22,22.676840474952986,15,15,53,1380.0,58,19,10
14,Blue,7,12,45.37095428276032,14,14,38,332.0,53,18,10
14,Green,3,19,6.367125057206523,10,8,55,213.0,64,14,0
14,Orange,7,19,9.870777147137147,6,6,16,143.0,16,17,10
15,Purple,5,25,41.83836787072526,16,16,71,447.0,82,17,0
15,White,2,17,6.297557422142333,13,11,59,67.0,70,22,10
15,Pink,1,17,2.670084701409187,10,8,56,23.5,62,16,0
15,Red,6,24,33.527081657966036,10,10,52,1400.0,48,21,10
15,Yellow,3,23,22.65416363447803,15,15,62,1380.0,67,20,10
15,Blue,7,13,45.32558332847756,14,14,44,332.0,59,19,10
15,Green,3,20,6.360757932149316,10,8,63,213.0,72,15,0
15,Orange,7,20,9.86090636999001,6,6,19,143.0,19,18,10
