day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
13,Blue,7,18,45.09972391175953,14,14,33,332.0,30,33,10
13,Green,3,10,6.1752371752062,8,6,39,213.0,37,11,0
13,Orange,7,3,12.66973552767983,18,18,52,143.0,68,44,0
14,Purple,5,14,41.182490749138125,15,15,19,447.0,20,27,0
14,White,2,6,6.6178603343808,15,13,41,67.0,39,40,10
14,Pink,1,4,2.6,8,6,38,23.5,38,18,0
14,Red,6,20,33.661525927131436,10,10,12,1400.0,8,10,10
14,Yellow,3,16,19.820718322517482,8,8,29,1380.0,27,17,10
14,Blue,7,18,46.921752757794614,16,16,39,332.0,39,36,10
14,Green,3,11,6.1690619380309935,8,6,45,213.0,43,12,0
14,Orange,7,3,13.714129193855218,22,22,56,143.0,78,49,0
15,Purple,5,15,41.96413442355677,16,16,20,447.0,22,29,0
15,White,2,7,6.743467323527347,16,14,44,67.0,43,43,10
15,Pink,1,4,2.6,8,6,41,23.5,41,20,0
15,Red,6,21,33.627864401204306,10,10,12,1400.0,8,11,10
15,Yellow,3,17,19.800897604194965,8,8,32,1380.0,30,18,10
15,Blue,7,19,48.76857417764031,18,18,42,332.0,45,39,10
15,Green,3,12,6.162892876092963,8,6,50,213.0,48,13,0
15,Orange,7,3,14.844614485823763,26,26,60,143.0,88,54,0
