day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
14,Purple,5,7,37.562400000000004,10,10,33,447.0,20,28,0
14,White,2,6,6.0,10,8,34,67.0,32,34,10
14,Pink,1,4,2.6,8,6,11,23.5,10,10,0
14,Red,6,11,33.966,10,10,10,1400.0,6,10,10
14,Yellow,3,7,20.0,8,8,15,1380.0,11,10,10
14,Blue,7,11,42.0,10,10,33,332.0,20,30,10
14,Green,3,7,6.2,8,6,15,213.0,11,10,0
14,Orange,7,6,10.0,6,6,7,143.0,6,7,10
15,Purple,5,7,37.562400000000004,10,10,33,447.0,20,28,0
15,White,2,6,6.0,10,8,34,67.0,32,34,10
15,Pink,1,4,2.6,8,6,11,23.5,10,10,0
15,Red,6,11,33.966,10,10,10,1400.0,6,10,10
15,Yellow,3,7,20.0,8,8,15,1380.0,11,10,10
15,Blue,7,11,42.0,10,10,33,332.0,20,30,10
15,Green,3,7,6.2,8,6,15,213.0,11,10,0
15,Orange,7,6,10.0,6,6,7,143.0,6,7,10
