day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
7,White,2,10,5.705940299399999,5,3,10,67.0,6,12,10
7,Pink,1,7,2.5922077974,8,6,8,23.5,11,13,0
7,Red,6,10,34.0,10,10,10,1400.0,6,15,10
7,Yellow,3,9,19.96002,8,8,8,1380.0,6,14,10
7,Blue,7,19,40.99979002058437,8,8,11,332.0,14,12,10
7,Green,3,6,6.2,8,6,8,213.0,6,6,0
7,Orange,7,5,7.668161188395312,0,0,0,142.857,0,7,10
8,Purple,5,7,37.4873127624,10,10,7,447.0,9,17,0
8,White,2,11,5.648880896405999,4,2,10,67.0,5,12,10
8,Pink,1,8,2.5896155896026,8,6,8,23.5,12,14,0
8,Red,6,11,33.966,10,10,10,1400.0,6,16,10
8,Yellow,3,9,19.96002,8,8,8,1380.0,6,14,10
8,Blue,7,20,40.589792120378526,7,7,12,332.0,14,12,10
8,Green,3,6,6.2,8,6,8,213.0,6,6,0
8,Orange,7,6,7.207757889298988,0,0,0,142.857,0,8,10
9,Purple,5,7,37.4873127624,10,10,7,447.0,9,18,0
9,White,2,12,5.592392087441939,3,1,10,67.0,4,12,10
9,Pink,1,9,2.587025974012997,8,6,8,23.5,13,15,0
9,Red,6,12,33.932034,10,10,10,1400.0,6,17,10
9,Yellow,3,9,19.7604198,7,7,8,1380.0,5,15,10
9,Blue,7,22,40.14371030497556,6,6,13,332.0,14,13,10
9,Green,3,6,6.2,8,6,8,213.0,6,6,0
9,Orange,7,7,6.5717476900840746,0,0,0,142.857,0,9,10
10,Purple,5,7,37.4873127624,10,10,7,447.0,9,19,0
10,White,2,13,5.53646816656752,2,0,10,67.0,3,12,10
10,Pink,1,10,2.584438948038984,8,6,8,23.5,14,16,0
10,Red,6,13,33.898101966,10,10,10,1400.0,6,18,10
10,Yellow,3,9,19.562815602,6,6,8,1380.0,4,16,10
10,Blue,7,23,39.742273201925805,5,5,14,332.0,15,13,10
10,Green,3,6,6.2,8,6,8,213.0,6,6,0
10,Orange,7,8,5.99185882287255,0,0,0,142.857,0,10,10
11,Purple,5,7,37.4873127624,10,10,7,447.0,9,20,0
11,White,2,14,5.481103484901845,1,0,10,67.0,2,12,10
11,Pink,1,10,2.5585945585585943,7,5,8,23.5,14,17,0
11,Red,6,14,33.864203864033996,10,10,10,1400.0,6,19,10
11,Yellow,3,9,19.36718744598,5,5,8,1380.0,3,17,10
11,Blue,7,24,39.34485046990655,4,4,15,332.0,16,13,10
11,Green,3,6,6.2,8,6,8,213.0,6,6,0
11,Orange,7,9,5.299244984889707,0,0,0,142.857,0,11,10
12,Purple,5,7,37.4873127624,10,10,7,447.0,9,21,0
12,White,2,15,5.426292450052826,0,0,10,67.0,1,12,10
12,Pink,1,10,2.5330086129730085,6,4,8,23.5,14,18,0
12,Red,6,15,33.83033966016996,10,10,10,1400.0,6,20,10
12,Yellow,3,9,19.173515571520202,4,4,8,1380.0,2,18,10
12,Blue,7,26,38.912450563242274,3,3,16,332.0,17,14,10
12,Green,3,6,6.2,8,6,8,213.0,6,6,0
12,Orange,7,10,4.686692100067864,0,0,0,142.857,0,12,10
13,Purple,5,7,37.4873127624,10,10,7,447.0,9,22,0
13,White,2,16,5.372029525552298,0,0,10,67.0,0,12,10
13,Pink,1,10,2.507678526843278,5,3,8,23.5,14,18,0
13,Red,6,16,33.79650932050979,10,10,10,1400.0,6,21,10
13,Yellow,3,9,18.981780415804998,3,3,8,1380.0,1,19,10
13,Blue,7,27,38.52332605760985,2,2,17,332.0,18,14,10
13,Green,3,6,6.138,7,5,8,213.0,6,6,0
13,Orange,7,10,4.024621974307664,0,0,0,142.857,0,12,10
14,Purple,5,7,37.4873127624,10,10,7,447.0,9,23,0
14,White,2,17,5.318309230296775,0,0,10,67.0,0,12,10
14,Pink,1,10,2.4826017415748454,4,2,8,23.5,14,19,0
14,Red,6,17,33.76271281118928,10,10,10,1400.0,6,22,10
14,Yellow,3,9,18.981780415804998,3,3,8,1380.0,1,19,10
14,Blue,7,28,38.13809279703375,1,1,18,332.0,19,14,10
14,Green,3,6,6.07662,6,4,8,213.0,6,6,0
14,Orange,7,10,3.562968896822579,0,0,0,142.857,0,12,10
15,Purple,5,7,37.4873127624,10,10,7,447.0,9,24,0
15,White,2,18,5.265126137993807,0,0,10,67.0,0,12,10
15,Pink,1,10,2.457775724159097,3,1,8,23.5,14,20,0
15,Red,6,18,33.72895009837809,10,10,10,1400.0,6,23,10
15,Yellow,3,9,18.981780415804998,3,3,8,1380.0,1,19,10
15,Blue,7,29,37.75671186906341,0,0,19,332.0,20,14,10
15,Green,3,6,6.07662,6,4,8,213.0,6,6,0
15,Orange,7,10,3.2518255119697534,0,0,0,142.857,0,12,10
