day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
13,Blue,7,11,41.958,10,10,12,332.0,13,12,10
13,Green,3,11,6.1690619380309935,8,6,8,213.0,6,12,0
13,Orange,7,14,9.93020965034979,6,6,5,143.0,0,11,10
14,Purple,5,6,37.3748508992,10,4,17,447.0,22,19,0
14,White,2,7,6.0,10,8,14,67.0,16,10,10
14,Pink,1,4,2.6,8,6,11,23.5,11,18,0
14,Red,6,14,34.47243950691998,11,11,13,1400.0,11,13,10
14,Yellow,3,8,20.3796,9,9,13,1380.0,13,11,10
14,Blue,7,11,41.958,10,10,12,332.0,13,12,10
14,Green,3,11,6.1690619380309935,8,6,8,213.0,6,13,0
14,Orange,7,14,9.93020965034979,6,6,5,143.0,0,11,10
15,Purple,5,6,37.300101197401595,10,2,17,447.0,24,19,0
15,White,2,7,6.0,10,8,15,67.0,17,10,10
15,Pink,1,4,2.6,8,6,11,23.5,11,18,0
15,Red,6,14,34.47243950691998,11,11,13,1400.0,11,13,10
15,Yellow,3,8,20.3796,9,9,14,1380.0,14,11,10
15,Blue,7,11,41.958,10,10,12,332.0,13,12,10
15,Green,3,11,6.1690619380309935,8,6,8,213.0,7,13,0
15,Orange,7,14,9.93020965034979,6,6,5,143.0,0,11,10
