day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
13,Green,3,6,6.324000000000001,9,7,32,213.0,27,13,0
13,Orange,7,6,10.0,6,6,14,143.0,10,10,10
14,Purple,5,6,37.6,10,10,47,447.0,41,24,0
14,White,2,6,6.0,10,8,36,67.0,28,26,10
14,Pink,1,4,2.7591408000000004,11,9,36,23.5,37,21,0
14,Red,6,10,34.0,10,10,22,1400.0,18,14,10
14,Yellow,3,7,20.808,10,10,33,1380.0,30,20,10
14,Blue,7,10,43.6968,12,12,41,332.0,37,22,10
14,Green,3,6,6.324000000000001,9,7,35,213.0,29,14,0
14,Orange,7,6,10.0,6,6,14,143.0,10,10,10
15,Purple,5,6,37.6,10,10,50,447.0,44,24,0
15,White,2,6,6.0,10,8,38,67.0,30,27,10
15,Pink,1,4,2.7591408000000004,11,9,38,23.5,39,22,0
15,Red,6,10,34.0,10,10,23,1400.0,19,14,10
15,Yellow,3,7,20.808,10,10,34,1380.0,30,21,10
15,Blue,7,10,43.6968,12,12,44,332.0,39,23,10
15,Green,3,6,6.324000000000001,9,7,37,213.0,31,14,0
15,Orange,7,6,10.0,6,6,14,143.0,10,10,10
