day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
13,Pink,1,15,2.5715425718567997,8,6,9,23.5,9,20,0
13,Red,6,22,33.5942365368031,10,10,13,1400.0,9,22,10
13,Yellow,3,18,19.800897604194965,8,8,14,1380.0,12,22,10
13,Blue,7,16,41.74862916062975,10,10,16,332.0,17,15,10
13,Green,3,9,6.1814185938,8,6,8,213.0,6,17,0
13,Orange,7,8,9.661258161209698,4,4,2,143.0,0,10,10
14,Purple,5,16,34.9407725824606,9,8,8,446.553,10,23,0
14,White,2,0,6.0,10,8,22,67.0,23,14,10
14,Pink,1,16,2.568971029284943,8,6,9,23.5,9,21,0
14,Red,6,23,33.5606423002663,10,10,13,1400.0,9,23,10
14,Yellow,3,19,19.78109670659077,8,8,14,1380.0,12,23,10
14,Blue,7,16,41.74862916062975,10,10,16,332.0,17,15,10
14,Green,3,10,6.1752371752062,8,6,8,213.0,6,18,0
14,Orange,7,8,9.661258161209698,4,4,2,143.0,0,10,10
15,Purple,5,17,34.905831809878144,9,8,8,446.553,10,24,0
15,White,2,0,6.0,10,8,23,67.0,24,15,10
15,Pink,1,17,2.5664020582556577,8,6,9,23.5,9,22,0
15,Red,6,24,33.527081657966036,10,10,13,1400.0,9,24,10
15,Yellow,3,20,19.76131560988418,8,8,14,1380.0,12,24,10
15,Blue,7,16,41.74862916062975,10,10,16,332.0,17,15,10
15,Green,3,11,6.1690619380309935,8,6,8,213.0,6,19,0
15,Orange,7,8,9.661258161209698,4,4,2,143.0,0,10,10
