"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"14","Pink","14","3.109983436785329","8","-2","46","23.47","79","18","0"
"14","Red","26","41.48646135823088","10","-2","24","1399.9519999999993","118","10","10"
"14","Yellow","17","7.731897282838602","8","4","42","1379.9699999999996","69","18","10"
"14","Blue","16","52.80084677063409","10","13","39","331.9820000000001","107","19","10"
"14","Green","20","13.607558759014257","8","2","81","212.958","121","6","0"
"15","Purple","11","43.65243272191196","10","9","33","446.9820000000001","62","10","0"
"15","White","15","8.006238334076532","11","6","47","66.97","82","19","10"
"15","Pink","14","3.141083271153182","8","-2","50","23.47","84","19","0"
"15","Red","26","41.90132597181319","10","-2","26","1399.9519999999993","125","10","10"
"15","Yellow","17","7.809216255666988","8","4","44","1379.9699999999996","71","19","10"
"15","Blue","16","54.39543234310724","11","15","41","331.9820000000001","118","19","10"
"15","Green","22","14.019881396971147","8","0","84","212.952","129","6","0"
