"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"14","White","23","7.995096302750669","15","28","33","66.999","64","25","10"
"14","Pink","23","3.754621366796433","15","32","13","23.493","62","11","0"
"14","Red","26","39.268196674466886","11","11","5","1399.9569999999992","38","16","10"
"14","Yellow","30","10.837141746411632","15","52","26","1380","90","19","10"
"14","Blue","38","56.4455369267013","13","15","13","331.9590000000002","68","15","10"
"14","Green","27","12.439493648085277","10","63","21","212.998","92","9","0"
"15","Purple","27","57.61423901875154","11","46","26","446.99700000000007","77","21","0"
"15","White","23","7.995096302750669","15","28","34","66.999","64","26","10"
"15","Pink","24","3.7921675804643975","15","33","13","23.493","64","11","0"
"15","Red","28","39.66087864121155","11","12","7","1399.9569999999992","42","17","10"
"15","Yellow","31","11.277173158254348","15","56","27","1380","95","20","10"
"15","Blue","38","57.580092218928","13","17","14","331.9590000000002","71","15","10"
"15","Green","27","13.336820902422826","10","70","21","212.998","99","9","0"
