day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
13,Purple,5,11,56.704678578848686,31,31,57,447.0,78,54,0
13,White,2,8,7.660994359126995,22,20,55,67.0,59,54,0
13,Pink,1,11,4.495071197146639,36,34,8,23.5,64,15,0
13,Red,6,20,36.43631821820089,14,14,11,1400.0,14,18,10
13,Yellow,3,8,34.10359180328929,35,35,11,1380.0,63,9,10
13,Blue,7,12,42.75436284,11,11,56,332.0,38,62,10
13,Green,3,11,13.621533446469154,48,46,9,213.0,87,7,0
13,Orange,7,19,11.683132728198991,14,14,7,143.0,25,20,10
14,Purple,5,12,60.11528308675756,34,34,61,447.0,86,58,0
14,White,2,8,7.970498531235726,24,22,59,67.0,65,59,0
14,Pink,1,12,4.86074401565594,40,38,8,23.5,72,16,0
14,Red,6,21,36.39988189998269,14,14,11,1400.0,14,19,10
14,Yellow,3,8,35.48137691214218,37,37,11,1380.0,67,9,10
14,Blue,7,12,42.75436284,11,11,60,332.0,40,68,10
14,Green,3,12,15.024234314804936,53,51,9,213.0,97,7,0
14,Orange,7,20,11.671449595470792,14,14,7,143.0,25,21,10
15,Purple,5,13,63.73102451459789,37,37,65,447.0,94,62,0
15,White,2,8,8.12990850186044,25,23,63,67.0,69,64,0
15,Pink,1,13,5.153102174930843,43,41,8,23.5,78,17,0
15,Red,6,21,36.39988189998269,14,14,11,1400.0,14,19,10
15,Yellow,3,8,36.19100445038502,38,38,11,1380.0,69,9,10
15,Blue,7,12,42.75436284,11,11,64,332.0,42,73,10
15,Green,3,12,15.631213381123056,55,53,9,213.0,101,7,0
15,Orange,7,21,11.659778145875322,14,14,7,143.0,25,22,10
