day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
13,White,2,6,7.3139665199685435,20,18,21,67.0,40,20,10
13,Pink,1,4,3.863463229543722,28,26,42,23.5,79,13,0
13,Red,6,20,49.03848705497925,29,29,5,1400.0,39,11,10
13,Yellow,3,7,23.90185137244622,17,17,41,1380.0,56,9,10
13,Blue,7,10,42.0,10,10,14,332.0,20,14,10
13,Green,3,6,9.032229269672353,27,25,37,213.0,73,8,0
13,Orange,7,17,12.556162955746712,18,18,3,143.0,22,14,10
14,Purple,5,6,40.699449216000005,14,14,27,447.0,33,12,0
14,White,2,6,7.3139665199685435,20,18,21,67.0,40,20,10
14,Pink,1,4,4.019547144017288,30,28,45,23.5,86,13,0
14,Red,6,21,50.96862229006842,31,31,5,1400.0,43,11,10
14,Yellow,3,7,23.90185137244622,17,17,45,1380.0,60,9,10
14,Blue,7,10,42.0,10,10,14,332.0,20,14,10
14,Green,3,6,9.585073958810458,30,28,41,213.0,83,8,0
14,Orange,7,18,13.05036850721972,20,20,3,143.0,26,15,10
15,Purple,5,6,40.699449216000005,14,14,28,447.0,34,12,0
15,White,2,6,7.3139665199685435,20,18,22,67.0,41,21,10
15,Pink,1,4,4.099938086897634,31,29,47,23.5,90,13,0
15,Red,6,21,53.02775463058718,33,33,5,1400.0,47,11,10
15,Yellow,3,7,23.90185137244622,17,17,49,1380.0,64,9,10
15,Blue,7,10,42.0,10,10,15,332.0,20,15,10
15,Green,3,6,9.776775437986668,31,29,43,213.0,87,8,0
15,Orange,7,19,13.564025791516483,22,22,3,143.0,30,15,10
