day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
13,Purple,5,17,44.443654345702306,19,19,24,447.0,41,22,0
13,White,2,15,5.946215496755244,10,8,33,67.0,36,21,10
13,Pink,1,12,2.6834752698269613,10,8,19,23.5,23,17,0
13,Red,6,16,35.86512606299956,13,13,11,1400.0,13,12,10
13,Yellow,3,10,26.836695391366085,23,23,25,1380.0,51,16,10
13,Blue,7,19,41.623508477286705,10,10,68,332.0,65,21,10
13,Green,3,6,10.794350078278354,36,34,8,213.0,62,7,0
13,Orange,7,14,10.118685029513431,7,7,2,143.0,3,13,10
14,Purple,5,18,44.3992106913566,19,19,25,447.0,42,23,0
14,White,2,16,5.940269281258488,10,8,35,67.0,38,22,10
14,Pink,1,13,2.6807917945571345,10,8,20,23.5,24,18,0
14,Red,6,17,35.82926093693656,13,13,11,1400.0,13,12,10
14,Yellow,3,10,27.920897885177276,25,25,26,1380.0,56,16,10
14,Blue,7,20,41.58188496880942,10,10,73,332.0,70,22,10
14,Green,3,6,11.2304418214408,38,36,8,213.0,66,7,0
14,Orange,7,15,10.108566344483917,7,7,2,143.0,3,14,10
15,Purple,5,19,45.24190771027855,20,20,26,447.0,45,24,0
15,White,2,17,5.93432901197723,10,8,36,67.0,39,23,10
15,Pink,1,14,2.678111002762577,10,8,21,23.5,25,19,0
15,Red,6,17,35.82926093693656,13,13,11,1400.0,13,12,10
15,Yellow,3,10,29.04890215973844,27,27,28,1380.0,62,16,10
15,Blue,7,20,41.58188496880942,10,10,78,332.0,75,22,10
15,Green,3,6,11.91783470444755,41,39,8,213.0,72,7,0
15,Orange,7,16,10.098457778139434,7,7,2,143.0,3,15,10
