day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
13,White,2,18,5.93432901197723,10,8,32,67.0,32,21,10
13,Pink,1,7,2.919247004354989,14,12,8,23.5,20,16,0
13,Red,6,21,36.39988189998268,14,14,16,1400.0,19,26,10
13,Yellow,3,11,24.76816532869341,19,19,11,1380.0,31,18,10
13,Blue,7,12,50.14369399425493,19,19,31,332.0,50,16,10
13,Green,3,9,9.55634748257083,30,28,8,213.0,50,11,0
13,Orange,7,16,9.900448802097483,6,6,12,143.0,6,25,10
14,Purple,5,9,37.4498254496376,10,10,42,447.0,42,14,0
14,White,2,20,5.928394682965252,10,8,37,67.0,38,22,10
14,Pink,1,8,2.916327757350634,14,12,8,23.5,20,17,0
14,Red,6,22,36.3634820180827,14,14,16,1400.0,19,27,10
14,Yellow,3,12,24.743397163364715,19,19,11,1380.0,31,19,10
14,Blue,7,12,50.14369399425493,19,19,36,332.0,55,16,10
14,Green,3,9,9.55634748257083,30,28,11,213.0,53,11,0
14,Orange,7,17,9.890548353295385,6,6,12,143.0,6,26,10
15,Purple,5,10,38.160623136671724,11,11,47,447.0,49,15,0
15,White,2,21,6.0409156140479325,11,9,42,67.0,45,23,10
15,Pink,1,9,2.9716796581851495,15,13,9,23.5,23,18,0
15,Red,6,23,36.32711853606462,14,14,16,1400.0,19,28,10
15,Yellow,3,13,24.71865376620135,19,19,12,1380.0,32,20,10
15,Blue,7,13,50.093550300260674,19,19,41,332.0,60,17,10
15,Green,3,10,10.131131126884743,33,31,16,213.0,64,12,0
15,Orange,7,17,9.890548353295385,6,6,12,143.0,6,26,10
