day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
13,Green,3,6,6.2,8,6,45,213.0,42,38,0
13,Orange,7,19,10.495929036903892,9,9,9,143.0,20,7,10
14,Purple,5,6,37.6,10,10,22,447.0,13,29,0
14,White,2,13,5.958125790209873,10,8,44,67.0,23,38,0
14,Pink,1,0,2.6,8,6,59,23.5,70,33,0
14,Red,6,23,34.91649224919705,12,12,13,1400.0,13,24,10
14,Yellow,3,7,20.4,9,9,14,1380.0,14,16,10
14,Blue,7,10,42.0,10,10,33,332.0,20,35,10
14,Green,3,6,6.2,8,6,49,213.0,46,41,0
14,Orange,7,20,10.485433107866989,9,9,9,143.0,21,7,10
15,Purple,5,6,37.6,10,10,21,447.0,12,30,0
15,White,2,14,5.9521676644196635,10,8,46,67.0,24,40,0
15,Pink,1,0,2.6,8,6,63,23.5,74,35,0
15,Red,6,24,34.88157575694785,12,12,13,1400.0,13,25,10
15,Yellow,3,7,20.4,9,9,14,1380.0,14,17,10
15,Blue,7,10,42.0,10,10,35,332.0,21,37,10
15,Green,3,6,6.2,8,6,49,213.0,46,42,0
15,Orange,7,21,10.474947674759122,9,9,9,143.0,22,7,10
