"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"13","Green","16","7.848761365627286","8","25","28","212.988","53","27","10"
"14","Purple","26","78.28430913777231","20","60","25","446.9630000000002","104","35","0"
"14","White","32","9.639639167152456","15","44","25","66.98499999999999","82","23","30"
"14","Pink","26","3.816288081286479","11","31","13","23.473999999999997","63","20","10"
"14","Red","39","44.67343726592388","16","10","-19","1399.9259999999988","47","11","10"
"14","Yellow","17","12.09878222468356","28","46","17","1379.9879999999998","79","25","20"
"14","Blue","35","54.49606405189207","12","13","20","331.93600000000026","54","45","30"
"14","Green","16","8.086586683767159","8","28","31","212.988","59","29","10"
"15","Purple","26","80.65640198895596","20","63","25","446.9630000000002","107","35","0"
"15","White","33","9.83339591441222","15","46","28","66.98499999999999","88","26","30"
"15","Pink","28","3.892995471720337","11","31","12","23.467999999999996","65","21","10"
"15","Red","39","45.07505146694454","16","10","-21","1399.9209999999987","48","12","10"
"15","Yellow","22","12.219770046930396","28","46","18","1379.9869999999999","79","25","30"
"15","Blue","35","54.49606405189207","12","13","21","331.93600000000026","54","46","30"
"15","Green","16","8.16745255060483","8","29","31","212.988","60","29","10"
