day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
13,Purple,5,29,28.746947119437177,10,5,51,444.76946553223456,57,48,0
13,White,2,34,5.928394682965252,10,8,38,67.0,48,36,10
13,Pink,1,30,2.5922077974,8,6,29,23.5,58,21,0
13,Red,6,36,34.26612126753916,11,11,20,1400.0,39,19,10
13,Yellow,3,39,20.6421174602074,10,10,23,1380.0,41,26,10
13,Blue,7,42,42.37110914551743,11,11,42,332.0,55,43,10
13,Green,3,23,6.150573253233653,8,6,27,213.0,32,22,0
13,Orange,7,35,9.37723828978029,6,5,4,142.857,38,7,10
14,Purple,5,30,27.282290163701852,10,4,54,444.3246960667023,62,51,0
14,White,2,37,5.922466288282287,10,8,41,67.0,52,39,10
14,Pink,1,30,2.644051953348,9,7,31,23.5,65,23,0
14,Red,6,38,34.23185514627162,11,11,22,1400.0,44,21,10
14,Yellow,3,43,21.033904849602134,11,11,28,1380.0,48,31,10
14,Blue,7,45,42.32873803637191,11,11,46,332.0,59,47,10
14,Green,3,26,6.144422679980419,8,6,29,213.0,35,24,0
14,Orange,7,38,9.736576315332757,8,7,3,142.857,43,7,10
15,Purple,5,33,27.25500787353815,10,4,58,444.3246960667023,66,55,0
15,White,2,39,5.922466288282287,10,8,44,67.0,55,42,10
15,Pink,1,32,2.644051953348,9,7,35,23.5,71,27,0
15,Red,6,41,34.197623291125346,11,11,24,1400.0,48,23,10
15,Yellow,3,50,21.033904849602134,11,11,37,1380.0,69,40,10
15,Blue,7,47,42.32873803637191,11,11,49,332.0,66,50,10
15,Green,3,29,6.138278257300438,8,6,33,213.0,39,28,0
15,Orange,7,43,9.707395786379129,8,7,4,142.857,48,9,10
