day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
12,Blue,7,51,43.04591634147114,12,12,10,332.0,46,30,10
12,Green,3,33,6.150573253233653,8,6,9,213.0,26,11,0
12,Orange,7,13,9.31179421588058,6,3,0,142.857,1,9,10
13,Purple,5,11,20.417713025229556,11,0,14,70.87888872132253,52,38,0
13,White,2,26,5.098136511530527,10,5,26,66.799200933,39,32,10
13,Pink,1,26,2.5118493556806003,9,6,44,23.4765,62,46,0
13,Red,6,13,31.628440233659973,10,7,9,1398.6,13,28,10
13,Yellow,3,37,20.683463704151997,10,10,28,1380.0,43,35,10
13,Blue,7,54,43.00287042512967,12,12,10,332.0,50,30,10
13,Green,3,37,6.144422679980419,8,6,9,213.0,29,12,0
13,Orange,7,15,9.302482421664699,6,3,1,142.857,0,10,10
14,Purple,5,14,20.417713025229556,11,0,17,70.87888872132253,56,43,0
14,White,2,29,5.098136511530527,10,5,29,66.799200933,44,36,10
14,Pink,1,28,2.5118493556806003,9,6,49,23.4765,67,51,0
14,Red,6,14,31.596811793426312,10,7,10,1398.6,19,32,10
14,Yellow,3,40,20.662780240447844,10,10,33,1380.0,49,41,10
14,Blue,7,58,42.959867554704545,12,12,10,332.0,52,31,10
14,Green,3,44,6.138278257300438,8,6,9,213.0,35,12,0
14,Orange,7,15,9.302482421664699,6,3,0,142.857,3,10,10
15,Purple,5,5,15.966651585729512,11,0,6,27.78452437875843,65,42,0
15,White,2,27,4.329082618766146,10,0,24,65.46321691434,47,35,10
15,Pink,1,31,2.5118493556806003,9,6,53,23.4765,73,55,0
15,Red,6,15,31.565214981632884,10,5,5,1398.6,13,32,10
15,Yellow,3,43,20.662780240447844,10,10,34,1380.0,52,43,10
15,Blue,7,58,36.44289216254328,12,6,5,325.36,59,32,10
15,Green,3,47,6.138278257300438,8,6,10,213.0,38,14,0
15,Orange,7,6,9.026189391258837,6,0,0,142.428857428143,0,10,10
